date,excess_return
1,0.0
2,-2.5263591719726364e-06
3,9.361948844821555e-06
4,-1.1775477450903793e-05
5,4.053455790353766e-06
6,2.3558640752652238e-05
7,-1.3685271218588646e-05
8,3.627433814346048e-05
9,1.1466681972938098e-05
10,-6.275823712376116e-06
11,-3.714726910464261e-05
12,-2.7810794808180717e-05
13,-4.157659146919457e-05
14,-7.99428113733569e-05
15,-0.00013279838318291937
16,-3.548183389634474e-05
17,4.662037507929817e-06
18,9.100365614234107e-05
19,0.0002538386330358522
20,0.00012899603939731108
21,-0.00010153307677995826
22,0.0002127090948911281
23,0.00011385044802059152
24,2.9388652549311445e-05
25,-6.559582141907327e-05
26,-5.5464980434294375e-05
27,-0.00016986690073284016
28,3.776766157215228e-05
29,-1.1693533953804902e-05
30,-1.2142582722751705e-05
31,2.145644813711378e-05
32,9.076922569617452e-05
33,2.7622497010604263e-05
34,-0.00012824152862300764
35,-0.0001870289616761056
36,-0.00013807572613444563
37,-0.0003034879309358196
38,0.000651370643679261
39,0.00014077291789904578
40,-0.0004074264963198626
41,0.0002882176110157175
42,-0.0003516294739380754
43,0.0001607483966834522
44,7.16685176114229e-05
45,0.00010427364706466768
46,-0.00038299224956916955
47,5.465175296825997e-05
48,9.690484763513751e-06
49,-0.0007558689163904564
50,0.00031926654191827275
51,0.0001243712059455504
52,-0.00026313005351097374
53,-1.4282583670199855e-05
54,-0.0006579740790260136
55,0.0019419760783137008
56,-9.450637756369673e-06
57,9.610858985076298e-05
58,-0.0002548337272557655
59,-0.0003603755887804372
60,-5.440421775126936e-05
61,-0.0007368908321648826
62,3.261498786122363e-05
63,0.00046022754485830486
64,-0.00021340196822361435
65,0.0005385964885793459
66,0.0007098515477386158
67,0.00018469738439796934
68,0.0002806398460257764
69,8.744608660393727e-05
70,7.633649189764391e-05
71,1.6135186406529556e-05
72,-1.6718454232123037e-05
73,0.00017778263550738416
74,-0.00028056178986557434
75,-0.0005435951977683651
76,0.0010098412998333917
77,-0.0002973595600928025
78,0.00041304277607845385
79,0.00022815695972588923
80,-5.7081688480398185e-06
81,-0.00018698701020647412
82,9.05956699683852e-05
83,-8.24611271217357e-05
84,-4.987712504478381e-05
85,-0.00031098403881135717
86,3.5685382633099394e-05
87,-0.000260110518428891
88,0.00039718823646284207
89,2.7972505391327118e-05
90,0.00022566087494468867
91,0.00023587623722853834
92,-2.986187876519164e-05
93,-9.255413066699969e-05
94,-0.00023585896129629802
95,0.0005768466666726813
96,0.0003518428095543591
97,-0.00014446949459667735
98,-7.401798520723091e-05
99,-2.1187679032141915e-05
100,-0.0003454330219391233
101,-0.0001864697524101011
102,-0.0006542477871424035
103,0.00033206835987642513
104,-0.00042677858083739473
105,-0.00023020772546678003
106,0.0006144765359036297
107,-0.005414929002777846
108,-0.009015660292323036
109,-0.004632895710085738
110,-0.009153698401724641
111,0.011263291900990402
112,0.003376175591223607
113,-0.0004284311390125861
114,0.0003585610787772975
115,0.0039807332930190675
116,-0.002386706100381497
117,-0.0015758515497101833
118,-3.2439145581264484e-05
119,-0.0033534227957570106
120,-0.008445481483515649
121,-0.0058175383252891955
122,0.01697102218247748
123,-0.007374106926544832
124,-0.00685382657470357
125,-0.010267881103857901
126,-0.0015438438109233177
127,-0.024138418788916427
128,0.013882377724795947
129,0.014802555859098732
130,-0.003392762851236797
131,0.008291624038077039
132,0.008476343620209437
133,-0.003056509931562368
134,0.0023226007480534605
135,0.002693519992035376
136,0.0014710232460966033
137,0.0005362251562759379
138,0.0002654043281804519
139,0.00018404933330762319
140,-0.0005230245959180202
141,-0.0004898889732189993
142,-0.003537283821763104
143,0.0009242914533493796
144,0.004506129042485263
145,0.013870577636379
146,-0.0027158748888067574
147,0.0102291451842913
148,0.0050858379383960095
149,0.005496303018582616
150,-0.0006250644525810367
151,0.000773787672719406
152,0.0013436078200569357
153,-0.0009546633169894569
